0.75,0.235549,0.000155166
0.751,0.235415,0.00098455
0.752,0.235279,0.00177729
0.753,0.235142,0.00252479
0.755,0.235005,0.00321823
0.755,0.234921,0.00384971
0.756,0.234802,0.00440844
0.757,0.234695,0.00488425
0.767,0.234609,0.00526697
0.768,0.234535,0.00554498
0.769,0.234458,0.00570987
0.77,0.23438,0.00575286
0.771,0.2343,0.00566569
0.772,0.234219,0.00543979
0.772,0.234136,0.00506683
0.773,0.234051,0.00453839
0.784,0.233964,0.00384625
0.785,0.233875,0.00298135
0.786,0.233784,0.00193636
0.787,0.233691,0.000702143
0.79,0.233642,-0.000730193
0.795,0.23361,-0.00237074
0.796,0.233577,-0.000374562
0.798,0.233536,0.00144148
0.8,0.233492,0.00309171
0.802,0.233448,0.00458728
0.803,0.233405,0.00593402
0.804,0.233361,0.00713963
0.805,0.233317,0.00821107
0.805,0.233271,0.00915579
0.806,0.233224,0.00998121
0.807,0.233176,0.0106946
0.818,0.233126,0.0113026
0.819,0.233075,0.0118123
0.823,0.233025,0.0122297
0.824,0.232975,0.0125601
0.825,0.232922,0.0128112
0.832,0.232868,0.0129874
0.835,0.232815,0.0130946
0.837,0.23276,0.0131391
0.838,0.232704,0.0131269
0.841,0.232648,0.0130625
0.843,0.232592,0.012952
0.844,0.232535,0.0128008
0.846,0.232479,0.0126142
0.85,0.232421,0.0123981
0.854,0.232365,0.0121566
0.859,0.232311,0.0118962
0.862,0.232261,0.0116213
0.865,0.232211,0.0113385
0.868,0.232165,0.0110536
0.871,0.232119,0.0107725
0.874,0.232075,0.0105015
0.876,0.232035,0.0102463
0.878,0.231996,0.0100146
0.881,0.231962,0.0098125
0.882,0.231931,0.00964789
0.884,0.231903,0.00952849
0.885,0.231882,0.00946185
0.889,0.231864,0.00945661
0.893,0.231856,0.00952113
0.896,0.231856,0.00966731
0.898,0.231865,0.00990219
0.9,0.23188,0.0102369
0.901,0.231901,0.0106807
0.903,0.231931,0.0112435
0.905,0.231928,0.0119356
0.907,0.231952,0.0127679
0.909,0.231966,0.0137499
0.91,0.231966,0.0148928
0.913,0.231954,0.0162066
0.914,0.231952,0.017694
0.916,0.231957,0.0193664
0.921,0.231963,0.021225
0.922,0.231934,0.021314
0.924,0.231949,0.0212968
0.926,0.231985,0.0205451
0.927,0.232036,0.0191848
0.928,0.232018,0.0173353
0.928,0.231944,0.0150886
0.929,0.231834,0.0125135
0.93,0.231699,0.00966319
0.931,0.231549,0.00657964
0.932,0.231389,0.00329721
0.933,0.231238,0.00330907
0.934,0.231031,0.00332227
0.936,0.230985,0.00333062
0.937,0.230917,0.00333908
0.942,0.230964,0.00334677
0.943,0.23101,0.00335383
0.945,0.231054,0.00336048
0.947,0.231096,0.00336671
0.948,0.231136,0.00337258
0.949,0.231216,0.00337803
0.95,0.231294,0.0033831
0.951,0.231369,0.00338778
0.962,0.231443,0.00339201
0.963,0.231514,0.00339586
0.965,0.231605,0.00339919
0.968,0.231728,0.0034022
0.972,0.231861,0.00340489
0.974,0.231989,0.00340736
0.977,0.232112,0.00340956
0.978,0.232231,0.00341147
0.98,0.232344,0.00341311
0.981,0.232452,0.00341463
0.983,0.232557,0.00341606
0.984,0.232659,0.0034174
0.986,0.23276,0.00341862
0.988,0.232858,0.00341973
0.99,0.232955,0.00342071
0.992,0.233051,0.00342152
0.997,0.233137,0.00342202
1,0.233216,0.00342241
1.005,0.233295,0.00342268
1.008,0.233376,0.00342274
1.01,0.233458,0.00342256
1.012,0.233541,0.00342229
1.016,0.233626,0.00342175
1.018,0.233711,0.00342116
1.025,0.233797,0.0034202
1.027,0.233883,0.00341919
1.03,0.23397,0.00341791
1.031,0.234058,0.00341651
1.032,0.234143,0.00341475
1.038,0.234252,0.00341281
1.04,0.234379,0.00341067
1.042,0.234503,0.00340837
1.044,0.234627,0.0034059
1.045,0.234751,0.00340334
1.047,0.234876,0.00340056
1.048,0.235,0.00339773
1.05,0.235124,0.00339472
1.052,0.235248,0.00339165
1.054,0.235373,0.00338855
1.055,0.235497,0.00338531
1.057,0.23562,0.00338227
1.059,0.235743,0.00337908
1.066,0.235852,0.00337589
1.068,0.235944,0.00337285
1.069,0.236038,0.00336996
1.071,0.236134,0.00336719
1.073,0.236229,0.00336465
1.076,0.236328,0.00336221
1.077,0.236426,0.00335988
1.08,0.236526,0.00335777
1.081,0.236628,0.00335571
1.083,0.236733,0.0033538
1.085,0.23684,0.00335202
1.088,0.236949,0.00335029
1.091,0.237061,0.00334868
1.097,0.237161,0.00334731
1.099,0.237249,0.00334597
1.101,0.23734,0.0033448
1.103,0.237434,0.00334385
1.104,0.237533,0.00334302
1.106,0.237636,0.00334233
1.107,0.237743,0.00334176
1.108,0.237855,0.00334138
1.11,0.237972,0.00334111
1.111,0.238095,0.00334093
1.112,0.238224,0.00334087
1.114,0.238359,0.00334093
1.115,0.238502,0.00334111
1.119,0.238635,0.00334138
1.12,0.238758,0.00334176
1.122,0.23889,0.00334224
1.123,0.239032,0.00334287
1.124,0.239186,0.00334334
1.125,0.239348,0.00334373
1.127,0.239523,0.00334385
1.128,0.239704,0.00334388
1.129,0.239896,0.00334379
1.131,0.240058,0.00334343
1.133,0.24023,0.00334302
1.135,0.24041,0.00334254
1.137,0.2406,0.00334197
1.141,0.240787,0.00334167
1.143,0.240932,0.00141954
1.144,0.241047,-0.000447369
1.146,0.241194,-0.00210611
1.148,0.241308,-0.0035683
1.149,0.241361,-0.00484739
1.15,0.24137,-0.00595672
1.158,0.241351,-0.006909
1.161,0.241132,-0.00771548
1.163,0.240988,-0.00838866
1.166,0.240873,-0.00893985
1.168,0.240736,-0.00937818
1.17,0.240579,-0.00971221
1.175,0.24042,-0.00994768
1.177,0.240252,-0.0100865
1.183,0.240051,-0.0101396
1.184,0.239723,-0.0100879
1.185,0.23939,-0.00990093
1.186,0.239148,-0.00959337
1.187,0.238906,-0.00917379
1.192,0.238664,-0.00865266
1.194,0.238423,-0.00804136
1.196,0.238183,-0.00735111
1.198,0.237944,-0.00659333
1.2,0.237706,-0.0057806
1.201,0.237469,-0.00492464
1.205,0.237277,-0.00403708
1.206,0.237132,-0.0031308
1.208,0.236989,-0.00221559
1.209,0.236848,-0.00130101
1.21,0.236728,-0.000396365
1.212,0.236631,0.000488967
1.213,0.236535,0.00134587
1.214,0.236441,0.00216526
1.216,0.236369,0.00293733
1.217,0.23632,0.00365294
1.219,0.236273,0.00430238
1.22,0.236228,0.00487597
1.221,0.236185,0.0053647
1.229,0.236157,0.00575947
1.231,0.236145,0.00604803
1.232,0.236131,0.00622242
1.233,0.236116,0.00627404
1.234,0.236101,0.00619465
1.235,0.236085,0.00597558
1.236,0.236068,0.00560859
1.237,0.23605,0.0050851
1.244,0.236032,0.0043968
1.245,0.236013,0.00353521
1.247,0.235993,0.00249195
1.248,0.235971,0.00125858
1.25,0.23598,-0.000172845
1.254,0.23602,-0.00181357
1.256,0.236053,0.000172579
1.258,0.236082,0.00196581
1.261,0.23611,0.0035954
1.262,0.236138,0.00506815
1.265,0.236166,0.00639149
1.267,0.236192,0.00757425
1.269,0.236218,0.00862402
1.271,0.236242,0.0095481
1.274,0.236267,0.0103535
1.276,0.236291,0.0110469
1.278,0.236315,0.0116353
1.279,0.236338,0.0121249
1.283,0.236357,0.0125219
1.284,0.236372,0.0128306
1.286,0.236387,0.0130573
1.289,0.236402,0.0132078
1.291,0.236417,0.0132881
1.292,0.236433,0.0133035
1.296,0.23645,0.0132597
1.297,0.236467,0.0131619
1.299,0.236485,0.0130157
1.3,0.236504,0.0128262
1.301,0.236525,0.0125988
1.302,0.236547,0.0123386
1.303,0.23657,0.012051
1.308,0.236592,0.0117411
1.313,0.236613,0.0114143
1.314,0.236636,0.0110759
1.315,0.236663,0.0107311
1.316,0.236693,0.0103865
1.318,0.236727,0.0100479
1.319,0.236765,0.00972147
1.32,0.236807,0.00941422
1.321,0.236855,0.00913309
1.329,0.236908,0.00888492
1.333,0.236966,0.00867772
1.334,0.237031,0.00851935
1.335,0.237102,0.00841776
1.339,0.237173,0.00838212
1.34,0.237245,0.00842125
1.341,0.237325,0.00854437
1.35,0.237415,0.00876115
1.351,0.237514,0.00908161
1.353,0.237622,0.00951599
1.354,0.237741,0.0100749
1.355,0.23787,0.0107688
1.357,0.238009,0.011609
1.358,0.238158,0.0126068
1.359,0.23832,0.0137657
1.36,0.23849,0.0150988
1.367,0.238667,0.0166187
1.371,0.238817,0.0183279
1.372,0.238881,0.0182876
1.373,0.238931,0.0181426
1.373,0.238995,0.0172238
1.374,0.239042,0.0156658
1.375,0.23903,0.0135911
1.377,0.238973,0.0110937
1.384,0.238887,0.00824532
1.385,0.238784,0.00510189
1.386,0.238605,0.00343788
1.387,0.238426,0.00344703
1.388,0.238279,0.0034577
1.389,0.238115,0.00347018
1.392,0.237951,0.00348467
1.393,0.237779,0.00350162
1.401,0.237526,0.00351286
1.403,0.237322,0.00352335
1.405,0.237214,0.00353152
1.406,0.237104,0.00353819
1.407,0.236993,0.00354397
1.408,0.23688,0.00354901
1.41,0.236767,0.00355384
1.414,0.236652,0.00355867
1.417,0.236556,0.0035632
1.419,0.236477,0.00356752
1.42,0.236396,0.00357151
1.425,0.236346,0.00357527
1.427,0.236325,0.00357881
1.428,0.236298,0.00358218
1.431,0.236264,0.00358549
1.433,0.236223,0.00358856
1.435,0.236217,0.00359124
1.437,0.236204,0.00359353
1.439,0.236186,0.00359544
1.441,0.23616,0.00359711
1.442,0.23613,0.0035986
1.444,0.236095,0.00359994
1.446,0.236055,0.00360113
1.447,0.236012,0.00360224
1.452,0.235971,0.00360316
1.455,0.235933,0.00360397
1.458,0.235895,0.00360465
1.459,0.235856,0.00360516
1.461,0.235817,0.00360546
1.463,0.235776,0.00360566
1.465,0.235735,0.00360569
1.467,0.235693,0.00360548
1.469,0.23565,0.00360513
1.471,0.235605,0.00360459
1.473,0.235559,0.00360388
1.474,0.235511,0.00360295
1.476,0.235462,0.00360194
1.482,0.235462,0.00360057
1.484,0.235474,0.00359902
1.485,0.235478,0.0035975
1.487,0.235482,0.00359604
1.489,0.235484,0.00359461
1.491,0.235485,0.00359321
1.493,0.235485,0.00359133
1.494,0.235483,0.00358942
1.498,0.23548,0.00358737
1.499,0.235477,0.00358531
1.5,0.235472,0.00358301
1.502,0.235465,0.00358066
1.504,0.235458,0.00357819
1.51,0.235445,0.00357577
1.511,0.235424,0.00357348
1.512,0.235404,0.00357133
1.514,0.235383,0.00356936
1.515,0.235362,0.00356758
1.516,0.235341,0.00356591
1.519,0.23532,0.00356445
1.52,0.235299,0.00356311
1.53,0.235278,0.00356191
1.532,0.235258,0.00356087
1.532,0.235239,0.00356004
1.533,0.235221,0.00355932
1.535,0.235203,0.00355864
1.538,0.235185,0.00355804
1.539,0.235165,0.00355768
1.54,0.235148,0.00355753
1.542,0.235133,0.00355759
1.543,0.235121,0.0035578
1.544,0.235111,0.00355807
1.545,0.235105,0.00355846
1.546,0.235102,0.00355905
1.547,0.235104,0.00355983
1.562,0.235109,0.00356063
1.563,0.23512,0.00356156
1.564,0.235136,0.00356269
1.565,0.235157,0.00356382
1.569,0.235183,0.00356507
1.57,0.235212,0.00356647
1.571,0.235249,0.0035679
1.572,0.235294,0.0035693
1.574,0.235346,0.00357091
1.575,0.235407,0.00357243
1.576,0.235476,0.0035741
1.577,0.235554,0.00357577
1.578,0.235643,0.00357762
1.58,0.235738,0.00357923
1.581,0.235825,0.00358102
1.581,0.235898,0.00358281
1.589,0.235938,0.00358441
1.591,0.235956,0.00358665
1.592,0.235952,0.00166696
1.593,0.235987,-0.000195271
1.594,0.23606,-0.00184978
1.595,0.236135,-0.00331021
1.595,0.236145,-0.00458972
1.596,0.236102,-0.00570146
1.606,0.236026,-0.00665791
1.607,0.235927,-0.00747092
1.608,0.235783,-0.0081534
1.609,0.235593,-0.00871696
1.611,0.235438,-0.00917109
1.612,0.235263,-0.0095244
1.616,0.235091,-0.00978228
1.617,0.23487,-0.00986814
1.623,0.234644,-0.00982291
1.624,0.234526,-0.00964642
1.625,0.234408,-0.00934836
1.626,0.234291,-0.00894094
1.628,0.234175,-0.00843561
1.629,0.234061,-0.00784296
1.63,0.233947,-0.00717325
1.631,0.233856,-0.0064366
1.642,0.233786,-0.0056429
1.644,0.233718,-0.0048019
1.645,0.233651,-0.0039232
1.651,0.233632,-0.0030177
1.652,0.233661,-0.00209907
1.654,0.233692,-0.00117626
1.656,0.233724,-0.000258291
1.657,0.233756,0.000645688
1.659,0.233787,0.00152634
1.66,0.233821,0.00237425
1.661,0.233857,0.00318055
1.662,0.233896,0.00393505
1.664,0.233936,0.00462925
1.665,0.23398,0.00525392
1.667,0.234026,0.00580039
1.669,0.234074,0.00626006
1.675,0.234121,0.00662399
1.676,0.234165,0.00688118
1.677,0.234209,0.00702303
1.679,0.234254,0.00704053
1.68,0.2343,0.00692631
1.681,0.234346,0.00667093
1.682,0.234393,0.00626696
1.683,0.23444,0.00570574
1.692,0.234487,0.00497877
1.693,0.234534,0.00407822
1.695,0.234582,0.00299467
1.696,0.23463,0.00172071
1.697,0.234676,0.000248173
1.701,0.234751,-0.00143389
1.703,0.234848,0.000518867
1.709,0.234939,0.00228417
1.711,0.235031,0.00387265
1.712,0.235122,0.00529458
1.713,0.235213,0.00655902
1.715,0.235303,0.00767503
1.716,0.235391,0.00865917
1.717,0.235479,0.00951793
1.718,0.235564,0.0102615
1.719,0.235653,0.0108916
1.726,0.235739,0.0114222
1.727,0.235826,0.0118581
1.732,0.2359,0.0122038
1.734,0.235962,0.0124631
1.735,0.236024,0.0126415
1.737,0.236087,0.0127443
1.739,0.236151,0.012776
1.741,0.236215,0.0127427
1.743,0.236281,0.0126496
1.744,0.236348,0.0125016
1.745,0.236416,0.0123042
1.746,0.236485,0.0120624
1.748,0.236556,0.0117817
1.749,0.236628,0.011467
1.75,0.236703,0.0111233
1.754,0.236769,0.0107568
1.76,0.236825,0.0103717
1.761,0.236885,0.00997423
1.762,0.236947,0.00956984
1.764,0.237014,0.00916422
1.765,0.237085,0.00876381
1.767,0.237159,0.0083751
1.769,0.237239,0.00800435
1.77,0.237324,0.00765834
1.776,0.237414,0.00734493
1.778,0.23751,0.00707179
1.779,0.237613,0.00684661
1.78,0.237722,0.00667808
1.784,0.237826,0.0065747
1.785,0.237924,0.00654621
1.787,0.23803,0.00660176
1.788,0.238145,0.0067511
1.793,0.23827,0.00700439
1.795,0.238405,0.00737216
1.796,0.23855,0.00786625
1.797,0.238704,0.0084974
1.799,0.238866,0.00927778
1.8,0.239039,0.0102116
1.802,0.23922,0.0113148
1.803,0.23937,0.0125956
1.81,0.239526,0.0140673
1.814,0.239662,0.0157313
1.816,0.239772,0.0156492
1.817,0.239852,0.0154675
1.818,0.239949,0.0145026
1.819,0.240027,0.012888
1.821,0.240042,0.0107494
1.822,0.240009,0.00818318
1.827,0.239947,0.00526267
1.828,0.239782,0.00368711
1.829,0.239636,0.00368565
1.831,0.239522,0.00368318
1.832,0.23939,0.0036802
1.834,0.23924,0.00367716
1.838,0.239091,0.00367463
1.84,0.238934,0.00367308
1.843,0.238696,0.00367427
1.844,0.238489,0.00367701
1.845,0.238368,0.00367916
1.846,0.238246,0.00368088
1.847,0.238122,0.00368243
1.848,0.237997,0.00368398
1.849,0.237871,0.00368538
1.85,0.237745,0.00368688
1.862,0.237617,0.0036884
1.863,0.237488,0.00369003
1.864,0.237358,0.0036917
1.868,0.237305,0.00369319
1.869,0.237287,0.00369456
1.874,0.237263,0.0036957
1.876,0.237233,0.00369668
1.877,0.237198,0.00369748
1.882,0.237157,0.00369811
1.883,0.23713,0.00369865
1.884,0.237118,0.00369909
1.885,0.237101,0.00369939
1.887,0.237079,0.0036996
1.888,0.237052,0.00369972
1.889,0.23702,0.00369975
1.89,0.236985,0.00369966
1.899,0.236955,0.00369939
1.9,0.236934,0.00369892
1.9,0.236911,0.00369829
1.901,0.236888,0.00369751
1.902,0.236863,0.00369659
1.903,0.236838,0.0036954
1.904,0.236812,0.00369403
1.905,0.236785,0.00369248
1.915,0.236757,0.0036909
1.916,0.236728,0.00368911
1.917,0.236697,0.00368708
1.918,0.236665,0.00368491
1.919,0.236648,0.00368246
1.923,0.236663,0.00367981
1.924,0.236687,0.00367716
1.925,0.236709,0.00367439
1.932,0.236729,0.00367177
1.933,0.236747,0.00366905
1.934,0.236765,0.00366616
1.936,0.236783,0.00366324
1.937,0.236799,0.00366014
1.938,0.236815,0.00365692
1.939,0.236829,0.00365379
1.94,0.236844,0.00365058
1.949,0.236857,0.00364736
1.95,0.23687,0.00364411
1.954,0.236879,0.00363943
1.955,0.236882,0.00363651
1.956,0.236884,0.00363377
1.957,0.236886,0.00363126
1.958,0.236889,0.00362894
1.96,0.236892,0.00362673
1.966,0.236895,0.00362477
1.967,0.236899,0.00362295
1.969,0.236903,0.00362137
1.97,0.236908,0.00361994
1.974,0.236915,0.00361875
1.975,0.236922,0.00361773
1.976,0.236931,0.00361687
1.98,0.236938,0.00361618
1.983,0.236944,0.00361571
1.984,0.236952,0.00361562
1.986,0.236963,0.00361571
1.987,0.236977,0.00361601
1.989,0.236994,0.00361654
1.994,0.237016,0.00361732
1.995,0.237041,0.00361827
1.996,0.237071,0.00361943
2,0.237106,0.0036208
2.001,0.237147,0.00362232
2.002,0.237193,0.00362405
2.003,0.237246,0.00362599
2.007,0.2373,0.00362802
2.008,0.237356,0.00363031
2.009,0.237419,0.00363269
