0,0.0342651
0.002,0.0342652
0.003,0.0342679
0.004,0.0342734
0.005,0.0342817
0.006,0.0342925
0.006,0.0343058
0.016,0.0343215
0.017,0.034339
0.018,0.0343578
0.019,0.034377
0.02,0.0343962
0.021,0.0344151
0.024,0.0344331
0.025,0.0344489
0.033,0.0344625
0.034,0.0344736
0.035,0.0344822
0.036,0.0344881
0.037,0.0344914
0.037,0.0344918
0.038,0.0344892
0.039,0.0344837
0.049,0.0344751
0.05,0.0344635
0.051,0.0344488
0.054,0.0344313
0.056,0.0344114
0.056,0.0343893
0.057,0.0343649
0.058,0.0343389
0.066,0.0343114
0.067,0.0342821
0.068,0.0342511
0.069,0.0342186
0.07,0.0341847
0.071,0.0341499
0.072,0.0341143
0.073,0.0340778
0.083,0.0340407
0.09,0.0340032
0.091,0.0339655
0.092,0.0339274
0.093,0.0338891
0.094,0.0338506
0.095,0.033812
0.095,0.0337733
0.105,0.0337346
0.106,0.0336959
0.107,0.0336573
0.108,0.0336188
0.109,0.0335803
0.113,0.033542
0.114,0.0335037
0.115,0.0334653
0.124,0.033427
0.125,0.0333888
0.126,0.0333509
0.127,0.0333136
0.128,0.0332769
0.129,0.0332405
0.13,0.0332045
0.131,0.0331686
0.141,0.0331329
0.144,0.0330971
0.147,0.0330611
0.148,0.0330248
0.149,0.0329882
0.149,0.032951
0.15,0.0329134
0.151,0.0328753
0.158,0.0328366
0.158,0.0327975
0.159,0.0327578
0.16,0.0327175
0.161,0.0326768
0.162,0.0326355
0.163,0.0325938
0.166,0.0325517
0.174,0.0325093
0.175,0.0324666
0.176,0.0324239
0.177,0.032381
0.178,0.032338
0.179,0.0322951
0.18,0.0322523
0.181,0.0322097
0.191,0.0321674
0.193,0.0321255
0.195,0.0320842
0.196,0.0320436
0.199,0.032004
0.201,0.0319655
0.202,0.0319286
0.203,0.031893
0.208,0.031859
0.209,0.0318269
0.21,0.031797
0.211,0.0317696
0.212,0.0317443
0.212,0.0317214
0.213,0.0317009
0.215,0.0316826
0.224,0.0316667
0.228,0.0316533
0.229,0.0316427
0.23,0.0316345
0.231,0.031629
0.232,0.0316261
0.233,0.0316253
0.234,0.0316266
0.247,0.0316284
0.248,0.0316324
0.249,0.0316371
0.25,0.0316436
0.251,0.0316518
0.252,0.0316613
0.255,0.031672
0.256,0.0316836
0.264,0.031696
0.265,0.031709
0.266,0.0317225
0.267,0.0317362
0.267,0.0317501
0.268,0.0317639
0.269,0.0317778
0.27,0.0317915
0.281,0.0318051
0.282,0.031819
0.283,0.0318331
0.286,0.0318475
0.288,0.0318626
0.289,0.0318786
0.289,0.0318952
0.291,0.0319126
0.302,0.0319307
0.303,0.0319494
0.304,0.0319687
0.304,0.0319887
0.305,0.0320093
0.306,0.0320306
0.307,0.0320525
0.308,0.0320752
0.322,0.0320986
0.323,0.0321227
0.324,0.0321476
0.325,0.0321733
0.326,0.0321999
0.326,0.0322274
0.328,0.0322558
0.329,0.0322853
0.339,0.0323159
0.339,0.0323477
0.34,0.0323806
0.341,0.0324147
0.342,0.0324501
0.345,0.0324866
0.347,0.0325241
0.347,0.0325628
0.355,0.0326028
0.356,0.0326442
0.357,0.0326872
0.358,0.0327316
0.36,0.0327774
0.361,0.0328243
0.362,0.0328724
0.363,0.0329214
0.372,0.0329713
0.373,0.0330219
0.377,0.0330732
0.378,0.0331247
0.379,0.0331763
0.379,0.0332282
0.381,0.0332801
0.382,0.0333322
0.389,0.0333843
0.39,0.0334366
0.391,0.0334889
0.392,0.0335414
0.393,0.0335941
0.393,0.033647
0.394,0.0337001
0.397,0.0337535
0.405,0.0338071
0.407,0.0338611
0.407,0.0339154
0.408,0.0339701
0.409,0.0340254
0.41,0.0340813
0.411,0.034138
0.412,0.0341955
0.422,0.034254
0.423,0.0343136
0.424,0.0343745
0.425,0.0344369
0.429,0.0345008
0.43,0.0345662
0.431,0.0346333
0.432,0.034702
0.439,0.0347722
0.44,0.0348442
0.441,0.0349183
0.442,0.0349943
0.443,0.0350723
0.444,0.0351526
0.445,0.0352354
0.446,0.035321
0.456,0.0354098
0.459,0.0355019
0.46,0.0355978
0.461,0.0356968
0.462,0.0357982
0.463,0.0359023
0.465,0.0360066
0.465,0.0361105
0.472,0.0362141
0.473,0.0363167
0.474,0.0364169
0.476,0.0365143
0.477,0.0366102
0.477,0.0367042
0.481,0.0367961
0.482,0.0368859
0.489,0.0369732
0.49,0.037058
0.491,0.03714
0.492,0.0372192
0.493,0.0372955
0.494,0.0373687
0.495,0.0374388
0.496,0.0375057
0.506,0.0375693
0.507,0.0376297
0.508,0.0376867
0.511,0.0377405
0.512,0.0377918
0.513,0.0378406
0.514,0.0378867
0.515,0.0379303
0.523,0.0379713
0.524,0.0380098
0.525,0.0380458
0.526,0.0380792
0.527,0.0381103
0.528,0.0381397
0.528,0.0381678
0.529,0.0381948
0.539,0.0382207
0.54,0.0382461
0.542,0.0382709
0.543,0.0382953
0.543,0.0383192
0.544,0.0383427
0.545,0.0383659
0.546,0.0383886
0.556,0.0384111
0.557,0.0384333
0.558,0.0384553
0.559,0.0384771
0.56,0.0384994
0.563,0.0385222
0.564,0.0385455
0.565,0.0385694
0.573,0.0385936
0.574,0.0386183
0.575,0.0386434
0.576,0.0386688
0.577,0.0386944
0.577,0.0387203
0.578,0.0387464
0.579,0.0387726
0.59,0.0387989
0.591,0.0388251
0.594,0.0388513
0.595,0.0388772
0.596,0.0389029
0.596,0.0389283
0.597,0.0389534
0.598,0.0389781
0.606,0.0390025
0.607,0.0390264
0.608,0.03905
0.609,0.0390731
0.61,0.0390959
0.611,0.0391183
0.612,0.0391403
0.616,0.039162
0.623,0.0391835
0.625,0.0392048
0.626,0.039226
0.626,0.0392472
0.627,0.0392685
0.628,0.0392899
0.629,0.0393116
0.63,0.0393336
0.64,0.0393562
0.641,0.0393794
0.642,0.0394034
0.643,0.039428
0.646,0.0394533
0.647,0.0394799
0.648,0.039508
0.649,0.0395376
0.657,0.0395683
0.658,0.0396006
0.659,0.0396343
0.66,0.0396697
0.66,0.0397072
0.661,0.0397471
0.662,0.0397895
0.663,0.0398349
0.674,0.0398834
0.677,0.0399353
0.678,0.039991
0.68,0.0400496
0.681,0.0401103
0.682,0.0401734
0.683,0.0402379
0.684,0.0403015
0.69,0.0403639
0.691,0.0404253
0.692,0.0404846
0.693,0.0405429
0.694,0.0406
0.695,0.0406557
0.699,0.0407096
0.7,0.0407617
0.707,0.0408117
0.708,0.0408594
0.709,0.0409047
0.71,0.0409474
0.712,0.0409875
0.713,0.0410248
0.714,0.0410593
0.715,0.0410908
0.725,0.0411194
0.726,0.0411449
0.727,0.0411673
0.731,0.0411869
0.732,0.0412041
0.733,0.0412195
0.734,0.0412331
0.735,0.0412447
0.742,0.0412544
0.743,0.0412622
0.745,0.0412681
0.746,0.0412719
0.748,0.0412738
0.749,0.0412738
0.751,0.0412722
0.753,0.0412693
0.766,0.0412652
0.768,0.0412602
0.773,0.0412544
0.778,0.0412477
0.78,0.0412403
0.782,0.041232
