0,-0.00300681
0.002,-0.00300379
0.003,-0.00300822
0.004,-0.00303015
0.005,-0.00307076
0.006,-0.00313044
0.006,-0.00320799
0.016,-0.00330223
0.017,-0.00332133
0.018,-0.00335725
0.019,-0.00342153
0.02,-0.00347786
0.021,-0.00352531
0.024,-0.00356063
0.025,-0.00357722
0.033,-0.00357488
0.034,-0.00355362
0.035,-0.00351348
0.036,-0.00345454
0.037,-0.003422
0.037,-0.00333739
0.038,-0.00323393
0.039,-0.00311166
0.049,-0.0029715
0.05,-0.00281335
0.051,-0.0026379
0.054,-0.00244699
0.056,-0.00224641
0.056,-0.00203607
0.057,-0.00181614
0.058,-0.00156895
0.066,-0.00133923
0.067,-0.0011049
0.068,-0.000873124
0.069,-0.000644229
0.07,-0.000417718
0.071,-0.000199985
0.072,3.66919e-06
0.073,0.000192554
0.083,0.000366952
0.09,0.000526361
0.091,0.000670175
0.092,0.000798232
0.093,0.000913131
0.094,0.00102264
0.095,0.00112499
0.095,0.00121976
0.105,0.0013064
0.106,0.00138551
0.107,0.00145468
0.108,0.00151532
0.109,0.00156741
0.113,0.00161111
0.114,0.0016502
0.115,0.0016849
0.124,0.00171604
0.125,0.00174346
0.126,0.00176717
0.127,0.00178107
0.128,0.00178617
0.129,0.00178588
0.13,0.00177952
0.131,0.0017699
0.141,0.00175806
0.144,0.00174864
0.147,0.00174358
0.148,0.00174316
0.149,0.00174736
0.149,0.00175311
0.15,0.00175908
0.151,0.00176668
0.158,0.00177646
0.158,0.00178853
0.159,0.00180231
0.16,0.00181833
0.161,0.00183573
0.162,0.0018538
0.163,0.00187251
0.166,0.00188972
0.174,0.00190397
0.175,0.00191394
0.176,0.00191906
0.177,0.00191797
0.178,0.00191065
0.179,0.00189597
0.18,0.00187307
0.181,0.00184179
0.191,0.00180107
0.193,0.00174986
0.195,0.0016874
0.196,0.00161358
0.199,0.00152584
0.201,0.00141957
0.202,0.00126977
0.203,0.00112017
0.208,0.000950732
0.209,0.000760004
0.21,0.000552091
