0,0
0.002,0
0.004,0
0.006,0
0.008,0
0.01,0
0.015,0
0.016,0
0.017,0
0.017,0
0.018,0
0.019,0
0.02,0
0.024,0
0.032,0
0.033,0
0.034,0
0.035,0
0.036,0
0.037,0
0.037,0
0.038,0
0.049,0
0.05,0
0.051,0
0.052,0
0.055,0
0.056,0
0.058,0
0.059,0
0.066,0
0.067,0
0.067,0
0.068,0
0.069,0
0.07,0
0.071,0
0.071,0
0.083,0
0.09,0
0.092,0
0.093,0
0.095,0
0.097,0
0.098,0
0.099,0
0.1,0
0.101,0
0.106,0
0.107,0
0.108,0
0.109,0
0.112,0
0.113,0
0.116,0
0.117,0
0.119,0
0.122,0
0.123,0
0.124,0
0.126,0
0.127,0
0.133,0
0.134,0
0.135,0
0.141,0
0.142,0
0.143,0
0.144,0
0.146,0
0.149,0
0.151,0
0.152,0
0.154,0
0.156,0
0.157,0
0.159,0
0.16,0
0.166,0
0.168,0
0.17,0
0.172,0
0.174,0
0.175,0
0.177,0
0.179,0
0.183,0
0.184,0
0.186,0
0.187,0
0.189,0
0.193,0
0.195,0
0.197,0
0.2,0
0.2,0
0.202,0
0.204,0
0.205,0
0.207,0
0.208,0
0.21,0
0.216,0
0.218,0
0.222,0
0.224,0
0.225,0
0.227,0
0.228,0
0.23,0
0.238,0
0.24,0
0.241,0
0.243,0
0.249,0
0.251,0
0.252,0
0.256,0
0.258,0
0.259,0
0.26,0
0.262,0
0.263,0
0.264,0
0.266,0
0.267,0
0.268,0
0.27,0
0.271,0
0.273,0
0.277,0
0.278,0
0.28,0
0.281,0
0.294,0
0.295,0
0.297,0
0.298,0
0.301,0
0.302,0
0.304,0
0.306,0
0.307,0
0.312,0
0.314,0
0.316,0
0.318,0
0.32,0
0.322,0
0.323,0
0.325,0
0.327,0
0.328,0
0.33,0
0.331,0
0.333,0
0.338,0
0.34,0
0.342,0
0.344,0
0.346,0
0.347,0
0.349,0
0.35,0
0.352,0
0.354,0
0.359,0
0.36,0
0.362,0
0.369,0
0.371,0
0.373,0
0.375,0
0.376,0
0.378,0
0.38,0
0.382,0
0.384,0
0.385,0
0.387,0
0.388,0
0.388,0
0.393,0
0.394,0
0.395,0
0.395,0
0.396,0
0.397,0
0.401,0
0.402,0
0.41,0
0.411,0
0.411,0
0.412,0
0.413,0
0.418,0
0.419,0
0.422,0
0.426,0
0.428,0
0.429,0
0.43,0
0.43,0
0.431,0
0.432,0
0.433,0
0.443,0
0.444,0
0.448,0
0.449,0
0.451,0
0.452,0
0.456,0
0.458,0
0.46,0
0.461,0
0.462,0
0.463,0
0.464,0
0.466,0
0.467,0
0.472,0
0.478,0
0.48,0
0.481,0
0.484,0
0.486,0
0.487,0
0.489,0
0.491,0
0.494,0
0.496,0
0.498,0
0.5,0
0.504,0
0.507,0
0.508,0
0.51,0
0.511,0
0.512,0
0.513,0
0.514,0
0.516,0
0.517,0
0.518,0
0.519,0
0.528,0
0.531,0
0.532,0
0.534,0
