0,-0.00309225
0.002,-0.00308028
0.004,-0.00306446
0.006,-0.00305709
0.008,-0.00305485
0.01,-0.003038
0.015,-0.00300627
0.016,-0.00299372
0.017,-0.00297424
0.017,-0.0029476
0.018,-0.00291361
0.019,-0.00287833
0.02,-0.00282941
0.024,-0.00277151
0.032,-0.00270008
0.033,-0.00261517
0.034,-0.0025171
0.035,-0.00240619
0.036,-0.00228283
0.037,-0.00211823
0.037,-0.00195869
0.038,-0.00178071
0.049,-0.00163582
0.05,-0.00144858
0.051,-0.00125136
0.052,-0.00104425
0.055,-0.000829394
0.056,-0.000610556
0.058,-0.000387915
0.059,-0.000165026
0.066,4.99736e-05
0.067,0.000257485
0.067,0.000457839
0.068,0.000650939
0.069,0.000838154
0.07,0.00101778
0.071,0.00118871
0.071,0.00134045
0.083,0.00147452
0.09,0.00159272
0.092,0.00169515
0.093,0.00178283
0.095,0.00185654
0.097,0.00192452
0.098,0.00198827
0.099,0.00204799
0.1,0.00210374
0.101,0.00215659
0.106,0.00220469
0.107,0.00225006
0.108,0.00229098
0.109,0.00232913
0.112,0.00236517
0.113,0.0024014
0.116,0.00243746
0.117,0.00246625
0.119,0.00248658
0.122,0.00249849
0.123,0.00250261
0.124,0.00250129
0.126,0.00249294
0.127,0.00247934
0.133,0.0024607
0.134,0.00243779
0.135,0.00241061
0.141,0.0023805
0.142,0.00234861
0.143,0.00231612
0.144,0.00228253
0.146,0.00224772
0.149,0.00221229
0.151,0.00217543
0.152,0.00213815
0.154,0.00209983
0.156,0.0020602
0.157,0.0020196
0.159,0.00197763
0.16,0.00193462
0.166,0.00188906
0.168,0.00184037
0.17,0.00178781
0.172,0.00173099
0.174,0.00167024
0.175,0.00160501
0.177,0.00153737
0.179,0.00146528
0.183,0.00138908
0.184,0.00130726
0.186,0.00122249
0.187,0.0011504
0.189,0.00105467
0.193,0.000952692
0.195,0.000837907
0.197,0.000710401
0.2,0.000567558
0.2,0.00040616
0.202,0.000228945
0.204,3.66924e-05
0.205,-0.000171157
0.207,-0.000394427
