0,0.0343651
0.002,0.0343646
0.004,0.0343649
0.006,0.0343663
0.008,0.0343688
0.01,0.0343722
0.015,0.0343762
0.016,0.0343805
0.017,0.0343848
0.017,0.0343891
0.018,0.0343931
0.019,0.0343968
0.02,0.0343998
0.024,0.034402
0.032,0.0344025
0.033,0.0344012
0.034,0.0343983
0.035,0.0343935
0.036,0.0343869
0.037,0.0343787
0.037,0.0343684
0.038,0.0343559
0.049,0.0343417
0.05,0.0343255
0.051,0.0343074
0.052,0.0342873
0.055,0.0342654
0.056,0.0342421
0.058,0.0342175
0.059,0.0341916
0.066,0.034165
0.067,0.0341376
0.067,0.0341094
0.068,0.0340803
0.069,0.0340504
0.07,0.0340197
0.071,0.0339882
0.071,0.0339566
0.083,0.0339247
0.09,0.0338925
0.092,0.0338604
0.093,0.0338282
0.095,0.0337959
0.097,0.0337636
0.098,0.0337312
0.099,0.0336987
0.1,0.033666
0.101,0.0336333
0.106,0.0336004
0.107,0.0335673
0.108,0.0335341
0.109,0.0335007
0.112,0.033467
0.113,0.0334331
0.116,0.033399
0.117,0.0333654
0.119,0.0333325
0.122,0.0333001
0.123,0.0332683
0.124,0.033237
0.126,0.0332062
0.127,0.0331758
0.133,0.0331459
0.134,0.0331163
0.135,0.0330872
0.141,0.0330583
0.142,0.0330295
0.143,0.0330009
0.144,0.0329725
0.146,0.0329441
0.149,0.0329158
0.151,0.0328877
0.152,0.0328596
0.154,0.0328316
0.156,0.0328037
0.157,0.0327759
0.159,0.0327482
0.16,0.0327205
0.166,0.032693
0.168,0.0326656
0.17,0.0326382
0.172,0.032611
0.174,0.0325839
0.175,0.032557
0.177,0.0325303
0.179,0.0325038
0.183,0.0324776
0.184,0.0324517
0.186,0.0324262
0.187,0.0324012
0.189,0.0323768
0.193,0.0323529
0.195,0.0323297
0.197,0.0323074
0.2,0.0322859
0.2,0.0322655
0.202,0.032246
0.204,0.0322278
0.205,0.0322108
0.207,0.0321952
0.208,0.0321805
0.21,0.0321668
0.216,0.0321542
0.218,0.0321427
0.222,0.0321325
0.224,0.0321229
0.225,0.0321136
0.227,0.0321058
0.228,0.0320997
0.23,0.0320943
0.238,0.0320887
0.24,0.0320825
0.241,0.0320752
0.243,0.0320666
0.249,0.0320596
0.251,0.0320517
0.252,0.032047
0.256,0.0320426
0.258,0.0320402
0.259,0.0320398
0.26,0.0320411
0.262,0.0320444
0.263,0.0320495
0.264,0.0320568
0.266,0.0320658
0.267,0.0320768
0.268,0.0320897
0.27,0.0321045
0.271,0.032121
0.273,0.0321392
0.277,0.0321591
0.278,0.0321804
0.28,0.0322031
0.281,0.0322273
0.294,0.0322534
0.295,0.0322813
0.297,0.032311
0.298,0.0323424
0.301,0.0323755
0.302,0.0324102
0.304,0.0324466
0.306,0.0324845
0.307,0.0325241
0.312,0.0325652
0.314,0.0326077
0.316,0.0326515
0.318,0.0326965
0.32,0.0327429
0.322,0.0327906
0.323,0.0328396
0.325,0.0328899
0.327,0.0329414
0.328,0.0329943
0.33,0.0330483
0.331,0.0331036
0.333,0.0331602
0.338,0.0332179
0.34,0.0332772
0.342,0.0333381
0.344,0.0334008
0.346,0.0334651
0.347,0.0335311
0.349,0.0335987
0.35,0.0336679
0.352,0.0337388
0.354,0.0338111
0.359,0.0338851
0.36,0.0339605
0.362,0.0340375
0.369,0.0341159
0.371,0.0341953
0.373,0.0342756
0.375,0.0343569
0.376,0.0344393
0.378,0.0345226
0.38,0.0346069
0.382,0.0346923
0.384,0.0347787
0.385,0.0348662
0.387,0.0349547
0.388,0.0350444
0.388,0.0351352
0.393,0.035227
0.394,0.0353195
0.395,0.0354127
0.395,0.0355068
0.396,0.0356017
0.397,0.0356974
0.401,0.0357942
0.402,0.0358919
0.41,0.0359907
0.411,0.0360907
0.411,0.0361919
0.412,0.0362944
0.413,0.0363983
0.418,0.0365036
0.419,0.0366099
0.422,0.0367174
0.426,0.0368262
0.428,0.0369362
0.429,0.0370473
0.43,0.0371594
0.43,0.0372729
0.431,0.0373879
0.432,0.0375045
0.433,0.0376228
0.443,0.037743
0.444,0.0378652
0.448,0.0379896
0.449,0.0381157
0.451,0.0382432
0.452,0.0383717
0.456,0.038501
0.458,0.0386302
0.46,0.0387585
0.461,0.0388848
0.462,0.0390078
0.463,0.0391285
0.464,0.0392465
0.466,0.0393617
0.467,0.0394737
0.472,0.0395824
0.478,0.0396878
0.48,0.039789
0.481,0.0398851
0.484,0.0399776
0.486,0.0400667
0.487,0.0401523
0.489,0.0402345
0.491,0.0403134
0.494,0.040389
0.496,0.0404612
0.498,0.0405302
0.5,0.040596
0.504,0.0406589
0.507,0.0407198
0.508,0.0407788
0.51,0.0408358
0.511,0.0408908
0.512,0.0409438
0.513,0.0409948
0.514,0.0410438
0.516,0.0410909
0.517,0.0411366
0.518,0.041181
0.519,0.041224
0.528,0.0412661
0.531,0.0413073
0.532,0.0413482
0.534,0.0413889
0.535,0.0414293
0.536,0.0414694
0.537,0.0415092
0.539,0.0415486
0.544,0.0415877
0.546,0.0416263
0.547,0.0416647
0.549,0.0417026
