8.28, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.281, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.281, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.282, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.283, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.284, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.293, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.294, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.294, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.295, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.296, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.297, 0 -0  0,-5.11229 -10.2761 -32.8921,-14.2592 -2.29953 -53.3101, 0 -0  0
8.3, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.301, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.309, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.31, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.311, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.312, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.313, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.314, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.315, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.316, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.326, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.327, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.328, 0 -0  0,-9.96151 -9.93146 -46.6031, -18.6304 -0.339092  -62.0848, 0 -0  0
8.331, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.332, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.333, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.334, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.335, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.343, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.347, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.35, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.353, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.357, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.359, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.363, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.365, 0 -0  0,-12.9849 -5.99696 -46.3452,-16.4694 -2.76841 -56.6368, 0 -0  0
8.37, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.372, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.374, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.375, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.377, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.378, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.379, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.38, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.382, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.383, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.384, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.385, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.386, 0 -0  0, -13.743 -3.37483 -44.1582,-14.8062 -2.95651 -51.6284, 0 -0  0
8.39, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.391, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.393, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.396, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.397, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.398, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.399, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.399, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.4, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.401, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.402, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.413, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.414, 0 -0  0,  -14.1422 0.00793895    -38.612,-12.3276 -3.36373 -46.0033, 0 -0  0
8.416,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.418,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.419,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.42,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.421,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.422,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.429,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.43,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.431,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.432,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.432,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.433,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.434,0 0 0,-12.9378  1.12276 -34.9705,-10.4899 -2.96966 -41.3576,0 0 0
8.437,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.446,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.447,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.448,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.449,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.45,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.45,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.451,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.452,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.463,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.464,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.465,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.465,0 0 0, -10.5171 -0.820556  -38.3494,-10.2744 -1.66809 -42.5555,0 0 0
8.468,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.469,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.47,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.471,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.48,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.481,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.481,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.482,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.483,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.484,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.485,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.486,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.497,0 0 0,-8.17738 -2.74325 -40.8384,-9.29087 -2.13925 -48.1604,0 0 0
8.506,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.513,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.516,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.519,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.521,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.522,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.526,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.528,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.531,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.533,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.535,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.537,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.539,-4.21119 -3.10611 -48.0098,0 0 0,0 0 0,-4.23928 -3.80762 -40.1399
8.543,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.544,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.545,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.546,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.548,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.549,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.55,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.551,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.552,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.553,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.554,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.555,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.556,-7.07731 -6.96797 -56.3111,0 0 0,0 0 0,-8.44039 -8.61734 -57.6859
8.56,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.561,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.562,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.563,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.564,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.568,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.569,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.57,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.572,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.573,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.574,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.575,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.577,-9.38685 -2.80106 -56.3311,0 0 0,0 0 0, -10.653 -4.59754 -52.6962
8.584,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.586,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.587,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.588,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.589,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.594,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.595,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.596,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.601,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.602,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.603,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.603,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.604,-11.0991 -3.44495 -50.7969,0 0 0,0 0 0,-10.6991 -3.08304 -47.3626
8.609,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.61,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.611,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.618,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.619,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.62,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.621,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.622,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.623,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.624,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.625,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.635,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.636,-12.0856  -4.8427 -41.2881,0 0 0,0 0 0,-9.56722 -1.48518  -42.851
8.638,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.639,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.64,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.641,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.645,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.646,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.652,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.653,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.654,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.655,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.656,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.656,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.657,-12.1279 -4.10545 -35.0763, 0 -0  0, 0 -0  0,-8.95887 0.499134 -43.4191
8.659,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.668,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.669,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.673,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.675,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.676,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.676,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.677,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.678,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.685,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.686,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.688,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.689,-8.42274 0.754254 -33.7428, 0 -0  0, 0 -0  0,-9.39962 0.421083 -50.9314
8.691, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.693, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.694, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.694, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.702, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.703, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.704, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.705, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.706, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.707, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.708, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.709, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.719, -1.3225   6.7805 -30.0024,0 0 0,0 0 0,-7.53629 0.575093 -64.6761
8.729,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.732,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.735,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.737,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.739,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.741,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.743,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.745,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.746,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.748,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.75,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.751,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.753,0 0 0,-0.75681 -5.02837 -46.8715,-2.00642 -3.38632 -45.7595,0 0 0
8.758,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.759,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.76,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.761,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.762,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.764,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.765,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.765,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.766,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.767,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.775,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.775,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.776,0 0 0,-3.59693 -1.83806 -52.2333,-4.29106  1.90996 -64.6273,0 0 0
8.78, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.781, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.782, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.784, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.785, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.791, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.792, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.793, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.795, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.796, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.797, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.798, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.798, 0 -0  0,-5.22077  -6.4899 -54.1546,-7.29219 -2.40419 -57.8611, 0 -0  0
8.808, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.809, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.81, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.811, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.812, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.813, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.814, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.815, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.825, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.826, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.827, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.828, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.829, 0 -0  0,-7.14457 -4.98108 -50.6073,-7.99535 -3.35854 -51.8913, 0 -0  0
8.832, 0 -0  0,-9.02631 -2.29983 -44.2059,-7.58771 -4.08608 -45.9668, 0 -0  0
8.833, 0 -0  0,-9.02631 -2.29983 -44.2059,-7.58771 -4.08608 -45.9668, 0 -0  0
8.834, 0 -0  0,-9.02631 -2.29983 -44.2059,-7.58771 -4.08608 -45.9668, 0 -0  0
