horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.093,0.052,5,-0.2524,0.095, 0.224395 -0.144068    -0.003,0.224285 0.143932   -0.003,-0.155603 -0.144213    -0.003,-0.155713  0.143787    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,0.224358 -0.14407   -0.003,0.224248  0.14393   -0.003, -0.15564 -0.144216    -0.003,-0.15575 0.143784   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224402 -0.144085    -0.003,0.224292 0.143915   -0.003,-0.155596 -0.144231    -0.003,-0.155706  0.143769    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224465 -0.144084    -0.003,0.224356 0.143916   -0.003,-0.155533 -0.144227    -0.003,-0.155642  0.143773    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224527 -0.144082    -0.003, 0.22442 0.143918   -0.003,-0.155471 -0.144223    -0.003,-0.155578  0.143777    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224567 -0.144113    -0.003,0.224459 0.143887   -0.003,-0.155432 -0.144255    -0.003,-0.155539  0.143745    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,  0.22457 -0.144087    -0.003,0.224459 0.143913   -0.003,-0.155428 -0.144234    -0.003,-0.15554 0.143766   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224584 -0.144088    -0.003,0.224466 0.143912   -0.003,-0.155415 -0.144242    -0.003,-0.155532  0.143758    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224585 -0.144083    -0.003, 0.22446 0.143917   -0.003,-0.155414 -0.144247    -0.003,-0.155539  0.143753    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224576 -0.144077    -0.003,0.224443 0.143923   -0.003,-0.155422 -0.144253    -0.003,-0.155556  0.143747    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,0.224558 -0.14407   -0.003,0.224415  0.14393   -0.003, -0.15544 -0.144259    -0.003,-0.155583  0.143741    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,  0.22453 -0.144062    -0.003,0.224376 0.143938   -0.003,-0.155468 -0.144265    -0.003,-0.155622  0.143735    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224499 -0.144049    -0.003,0.224333 0.143951   -0.003,  -0.1555 -0.144267    -0.003,-0.155665  0.143732    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224421 -0.144053    -0.003,0.224243 0.143947   -0.003,-0.155578 -0.144288    -0.003,-0.155756  0.143712    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224317 -0.144062    -0.003,0.224127 0.143938   -0.003,-0.155682 -0.144312    -0.003,-0.155872  0.143687    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224208 -0.144072    -0.003,0.224007 0.143928   -0.003,-0.155791 -0.144338    -0.003,-0.155992  0.143662    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.224095 -0.144084    -0.003,0.223883 0.143916   -0.003,-0.155904 -0.144363    -0.003,-0.156116  0.143637    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223978 -0.144097    -0.003,0.223756 0.143903   -0.003,-0.156021 -0.144388    -0.003,-0.156242  0.143612    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223856 -0.144111    -0.003,0.223626 0.143889   -0.003,-0.156143 -0.144414    -0.003,-0.156373  0.143586    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223731 -0.144126    -0.003,0.223494 0.143874   -0.003,-0.156268  -0.14444    -0.003,-0.156506   0.14356    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223603 -0.144143    -0.003,0.223358 0.143857   -0.003,-0.156396 -0.144466    -0.003,-0.156642  0.143534    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223471 -0.144155    -0.003,0.223219 0.143845   -0.003,-0.156528 -0.144487    -0.003,-0.15678 0.143513   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223344 -0.144177    -0.003,0.223087 0.143822   -0.003,-0.156655 -0.144517    -0.003,-0.156913  0.143482    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223222 -0.144168    -0.003,0.222961 0.143832   -0.003,-0.156778 -0.144512    -0.003,-0.157039  0.143488    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.223052 -0.144214    -0.003,0.222784 0.143786   -0.003,-0.156947 -0.144567    -0.003,-0.157215  0.143432    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222891 -0.144223    -0.003,0.222616 0.143776   -0.003,-0.157108 -0.144587    -0.003,-0.157384  0.143413    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222768 -0.144245    -0.003,0.222486 0.143754   -0.003,-0.157231 -0.144618    -0.003,-0.157514  0.143381    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222663 -0.144261    -0.003,0.222374 0.143739   -0.003,-0.157337 -0.144643    -0.003,-0.157626  0.143357    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222555 -0.144285    -0.003, 0.22226 0.143715   -0.003,-0.157444 -0.144675    -0.003,-0.15774 0.143325   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222488 -0.144302    -0.003,0.222187 0.143697   -0.003,-0.157512 -0.144699    -0.003,-0.157813    0.1433    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222418 -0.144322    -0.003,0.222113 0.143678   -0.003,-0.157582 -0.144724    -0.003,-0.157887  0.143276    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222344 -0.144342    -0.003,0.222036 0.143658   -0.003,-0.157655 -0.144749    -0.003,-0.157964  0.143251    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222269 -0.144364    -0.003,0.221958 0.143635   -0.003,-0.157731 -0.144774    -0.003,-0.158042  0.143226    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,  0.22219 -0.144381    -0.003,0.221878 0.143618   -0.003, -0.15781 -0.144793    -0.003,-0.158121  0.143207    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222109 -0.144406    -0.003,0.221797 0.143593   -0.003, -0.15789 -0.144818    -0.003,-0.158202  0.143182    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.222027 -0.144439    -0.003,0.221715 0.143561   -0.003,-0.157973  -0.14485    -0.003,-0.158284  0.143149    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221986 -0.144459    -0.003,0.221675 0.143541   -0.003,-0.158013 -0.144869    -0.003,-0.158324   0.14313    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221945 -0.144479    -0.003,0.221635 0.143521   -0.003,-0.158055 -0.144888    -0.003,-0.158365  0.143112    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221901 -0.144506    -0.003,0.221592 0.143494   -0.003,-0.158098 -0.144913    -0.003,-0.158407  0.143086    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221863 -0.144528    -0.003,0.221556 0.143472   -0.003,-0.158136 -0.144934    -0.003,-0.158443  0.143066    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221832 -0.144558    -0.003,0.221526 0.143442   -0.003,-0.158167 -0.144962    -0.003,-0.158473  0.143038    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221798 -0.144581    -0.003,0.221493 0.143419   -0.003,-0.158201 -0.144984    -0.003,-0.158506  0.143016    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221766 -0.144609    -0.003,0.221462  0.14339   -0.003,-0.158234 -0.145011    -0.003,-0.158537  0.142989    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221731 -0.144651    -0.003,0.221429 0.143349   -0.003,-0.158268 -0.145051    -0.003,-0.15857 0.142949   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221696 -0.144681    -0.003,0.221394 0.143319   -0.003,-0.158303 -0.145079    -0.003,-0.158605  0.142921    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221659 -0.144718    -0.003,0.221359 0.143282   -0.003, -0.15834 -0.145114    -0.003,-0.15864 0.142885   -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221621 -0.144755    -0.003,0.221322 0.143244   -0.003,-0.158378 -0.145151    -0.003,-0.158677  0.142849    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,0.221582  -0.1448   -0.003,0.221285   0.1432   -0.003,-0.158417 -0.145194    -0.003,-0.158714  0.142806    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221541 -0.144833    -0.003,0.221245 0.143167   -0.003,-0.158457 -0.145225    -0.003,-0.158754  0.142775    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221499 -0.144879    -0.003,0.221205  0.14312   -0.003,  -0.1585 -0.145269    -0.003,-0.158794   0.14273    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221455 -0.144914    -0.003,0.221162 0.143085   -0.003,-0.158544 -0.145301    -0.003,-0.158836  0.142698    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221409 -0.144957    -0.003,0.221118 0.143043   -0.003, -0.15859 -0.145341    -0.003,-0.158881  0.142658    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,  0.22136 -0.145001    -0.003,0.221072 0.142999   -0.003,-0.158638 -0.145383    -0.003,-0.158927  0.142616    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221308 -0.145046    -0.003,0.221021 0.142954   -0.003,-0.158691 -0.145427    -0.003,-0.158978  0.142573    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221269 -0.145085    -0.003,0.220983 0.142914   -0.003, -0.15873 -0.145464    -0.003,-0.159016  0.142535    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221261 -0.145132    -0.003,0.220976 0.142867   -0.003,-0.158738  -0.14551    -0.003,-0.159022  0.142489    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221267 -0.145182    -0.003,0.220983 0.142817   -0.003,-0.158732 -0.145558    -0.003,-0.159016  0.142441    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095,  0.22127 -0.145226    -0.003,0.220986 0.142773   -0.003,-0.158729 -0.145602    -0.003,-0.159012  0.142398    -0.003,0 0 0
16,0.093,0.052,5,-0.2524,0.095, 0.221269 -0.145276    -0.003,0.220986 0.142723   -0.003,-0.158729 -0.145652    -0.003,-0.159012  0.142347    -0.003,0 0 0
